merchant_id,bucket,txn_count,mean_proba,mean_amount,new_cust_ratio,mismatch_ratio,n_merchants,n_customers,n_devices,count_z,proba_z,amount_z,history_buckets,has_baseline,spike_score,is_spike_bucket,detection_basis,ring_evidence,axis,device_id,ip_address
,2026-08-05 22:30:00,1,0.0015666017,402.89,1.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0814,ip_address,,28.218.193.19
,2026-08-08 15:00:00,1,0.0088712545,1110.25,1.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0878,ip_address,,28.218.193.19
,2026-08-13 09:45:00,1,0.00841739,166.99,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0874,ip_address,,28.218.193.19
,2026-08-03 14:00:00,1,0.0024676896,406.49,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0022,ip_address,,28.219.157.50
,2026-08-09 17:45:00,1,0.011022497,1043.75,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0097,ip_address,,28.219.157.50
,2026-08-12 13:30:00,1,0.0075475983,617.35,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0066,ip_address,,28.219.157.50
,2026-08-14 09:45:00,1,0.002419124,471.62,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0021,ip_address,,28.219.157.50
,2026-08-01 15:45:00,1,0.0025018598,994.9,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0022,ip_address,,28.236.218.111
,2026-08-11 19:15:00,1,0.0037623527,768.93,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0033,ip_address,,28.236.218.111
,2026-08-12 10:15:00,1,0.00030178713,295.09,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0003,ip_address,,28.236.218.111
,2026-08-12 14:45:00,1,0.010505426,1246.81,0.0,1.0,1,1,1,,,,3.0,0,0.0,0,,0.1492,ip_address,,28.236.218.111
,2026-08-13 10:15:00,1,0.17093723,827.68,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.1504,ip_address,,28.236.218.111
,2026-08-02 08:15:00,1,0.00681256,1287.46,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.006,ip_address,,28.237.54.30
,2026-08-14 15:00:00,1,0.00472733,741.39,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0042,ip_address,,28.237.54.30
,2026-08-10 16:15:00,1,0.0074768113,811.0,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0066,ip_address,,28.243.96.122
,2026-08-10 17:45:00,1,0.0009849524,212.29,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0009,ip_address,,28.243.96.122
,2026-08-01 14:45:00,1,0.0011578635,348.57,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.001,ip_address,,28.246.148.3
,2026-08-04 13:00:00,1,0.005246608,163.74,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0046,ip_address,,28.246.148.3
,2026-08-05 16:30:00,1,0.009115536,349.91,0.0,1.0,1,1,1,,,,2.0,0,0.0,0,,0.148,ip_address,,28.246.148.3
,2026-08-06 21:30:00,1,0.0004975679,81.15,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0004,ip_address,,28.246.148.3
,2026-08-07 10:15:00,1,0.00059962645,216.61,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0005,ip_address,,28.246.148.3
,2026-08-07 13:45:00,1,0.0026285795,441.43,0.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.0023,ip_address,,28.246.148.3
,2026-08-09 08:00:00,1,0.005011361,1427.87,0.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.0044,ip_address,,28.246.148.3
,2026-08-09 11:15:00,1,0.042674873,1178.23,0.0,0.0,1,1,1,,,,7.0,0,0.0,0,,0.0376,ip_address,,28.246.148.3
,2026-08-11 15:45:00,1,0.021200845,1300.91,0.0,0.0,1,1,1,0.0,0.9056036424541611,1.5574089835435745,8.0,1,0.9056036424541611,0,,0.0187,ip_address,,28.246.148.3
,2026-08-13 21:45:00,1,0.006890509,1325.7,0.0,0.0,1,1,1,0.0,-0.20832752869276389,1.3405900903500385,9.0,1,0.0,0,,0.0061,ip_address,,28.246.148.3
,2026-08-05 19:45:00,1,0.003403733,362.53,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.003,ip_address,,28.254.181.192
,2026-08-10 10:15:00,1,0.0020700633,494.93,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0018,ip_address,,28.254.181.192
,2026-08-12 12:00:00,1,0.0010501506,507.65,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0009,ip_address,,28.254.181.192
,2026-08-01 14:45:00,1,0.004055031,425.39,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0036,ip_address,,28.41.142.67
,2026-08-04 17:15:00,1,0.0029277604,332.85,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0026,ip_address,,28.41.142.67
,2026-08-04 20:00:00,1,0.00058873754,82.77,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0805,ip_address,,28.41.142.67
,2026-08-05 16:30:00,1,0.004268972,299.72,1.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0838,ip_address,,28.41.142.67
,2026-08-08 06:45:00,1,0.0010231185,270.04,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0009,ip_address,,28.41.142.67
,2026-08-08 13:30:00,1,0.03515509,327.98,1.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.1109,ip_address,,28.41.142.67
,2026-08-09 02:15:00,4,0.7271741525,2238.2575,1.0,0.25,1,1,1,,,,6.0,0,0.0,0,,0.335,ip_address,,28.41.142.67
,2026-08-09 14:45:00,2,0.018771264500000003,566.1999999999999,1.0,0.0,2,1,1,,,,7.0,0,0.0,0,,0.1699,ip_address,,28.41.142.67
,2026-08-11 15:45:00,1,0.051564988,1629.3,1.0,1.0,1,1,1,-0.46770673584715194,-0.18771668099070768,1.5413826031890738,8.0,1,-0.18771668099070768,0,,0.2654,ip_address,,28.41.142.67
,2026-08-12 15:30:00,1,0.07217207,3707.47,1.0,0.0,1,1,1,-0.438396867048947,-0.09144469172761868,4.111638954041687,9.0,1,-0.09144469172761868,0,,0.1435,ip_address,,28.41.142.67
,2026-08-13 13:00:00,1,0.03863802,1185.45,1.0,0.0,1,1,1,-0.41403890703442753,-0.23654682226238788,0.16729065616417477,10.0,1,-0.23654682226238788,0,,0.114,ip_address,,28.41.142.67
,2026-08-14 09:15:00,1,0.030158512,2063.7,0.0,0.0,1,1,1,-0.3933682032928753,-0.26571810660455897,0.9433204129041284,11.0,1,-0.26571810660455897,0,,0.0265,ip_address,,28.41.142.67
,2026-08-03 08:15:00,1,0.0021535533,283.02,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0019,ip_address,,28.57.128.220
,2026-08-06 13:15:00,1,0.037948765,1458.82,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0334,ip_address,,28.57.128.220
,2026-08-10 05:15:00,1,0.10618752,9054.46,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0934,ip_address,,28.57.128.220
,2026-08-02 10:00:00,1,0.011268815,448.32,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0099,ip_address,,28.77.159.153
,2026-08-09 09:30:00,1,0.060913056,1326.72,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0536,ip_address,,28.77.159.153
,2026-08-13 08:15:00,1,0.006869621,619.28,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.006,ip_address,,28.77.159.153
,2026-08-03 05:15:00,1,0.0106477225,1188.23,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0094,ip_address,,28.82.105.209
,2026-08-05 20:15:00,1,0.016346391,1797.89,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0144,ip_address,,28.82.105.209
,2026-08-07 11:00:00,1,0.00770605,3180.56,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0068,ip_address,,28.82.105.209
,2026-08-10 06:15:00,1,0.0031885204,358.78,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0028,ip_address,,28.82.105.209
,2026-08-11 11:30:00,1,0.0016029236,387.37,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0014,ip_address,,28.82.105.209
,2026-08-11 19:00:00,1,0.0027099934,399.21,0.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.0024,ip_address,,28.82.105.209
,2026-08-13 10:30:00,1,0.002459592,217.07,0.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.0022,ip_address,,28.82.105.209
,2026-08-04 12:15:00,1,0.008671192,232.07,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0076,ip_address,,28.82.81.155
,2026-08-05 13:30:00,1,0.021355027,277.14,1.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0988,ip_address,,28.82.81.155
,2026-08-12 21:00:00,1,0.047772203,1283.57,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.122,ip_address,,28.82.81.155
,2026-08-14 13:30:00,1,0.07821127,1456.96,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0688,ip_address,,28.82.81.155
,2026-08-14 17:45:00,1,0.011372046,243.79,1.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.09,ip_address,,28.82.81.155
,2026-08-14 20:00:00,1,0.042557154,7197.64,1.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.1175,ip_address,,28.82.81.155
,2026-08-14 20:15:00,1,0.51907444,3677.22,1.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.3,ip_address,,28.82.81.155
,2026-08-03 03:15:00,1,0.061209884,590.17,0.0,1.0,1,1,1,,,,0.0,0,0.0,0,,0.1939,ip_address,,28.9.41.23
,2026-08-03 10:30:00,1,0.0019303666,653.89,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0017,ip_address,,28.9.41.23
,2026-08-04 18:30:00,1,0.021606335,1178.28,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.019,ip_address,,28.9.41.23
,2026-08-05 20:30:00,1,0.04136296,2482.26,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0364,ip_address,,28.9.41.23
,2026-08-07 12:45:00,1,0.010458012,134.8,0.0,1.0,1,1,1,,,,4.0,0,0.0,0,,0.1492,ip_address,,28.9.41.23
,2026-08-12 18:15:00,1,0.3677886,2807.77,0.0,1.0,1,1,1,,,,5.0,0,0.0,0,,0.36,ip_address,,28.9.41.23
,2026-08-04 19:15:00,1,0.012017498,1570.11,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0106,ip_address,,29.10.48.104
,2026-08-14 15:30:00,1,0.00481194,706.01,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0042,ip_address,,29.10.48.104
,2026-08-03 18:45:00,1,0.0070930324,765.22,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0062,ip_address,,29.113.180.104
,2026-08-05 14:30:00,1,0.00037998616,223.52,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0003,ip_address,,29.113.180.104
,2026-08-05 15:30:00,1,0.009867777,363.4,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0087,ip_address,,29.113.180.104
,2026-08-10 15:30:00,1,0.035695348,1667.24,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0314,ip_address,,29.113.180.104
,2026-08-13 09:30:00,1,0.01028782,1041.66,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0091,ip_address,,29.113.180.104
,2026-08-14 09:30:00,1,0.017979776,2097.76,0.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.0158,ip_address,,29.113.180.104
,2026-08-04 12:00:00,1,0.03651983,1133.56,1.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.1121,ip_address,,29.132.207.106
,2026-08-07 19:45:00,1,0.0043976298,762.95,1.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0839,ip_address,,29.132.207.106
,2026-08-11 16:15:00,1,0.069851786,1704.73,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.1415,ip_address,,29.132.207.106
,2026-08-13 11:00:00,1,0.0021568155,604.94,1.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0819,ip_address,,29.132.207.106
,2026-08-01 13:45:00,1,0.003633633,370.09,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0032,ip_address,,29.132.230.45
,2026-08-02 11:00:00,1,0.0025835964,2220.25,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0023,ip_address,,29.132.230.45
,2026-08-13 15:15:00,1,0.0027754742,480.01,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0024,ip_address,,29.132.230.45
,2026-08-01 18:15:00,1,0.00126233,182.92,1.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0811,ip_address,,29.134.188.103
,2026-08-02 05:30:00,1,0.016305935,1355.16,1.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0943,ip_address,,29.134.188.103
,2026-08-03 17:45:00,1,0.035888802,1588.56,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.1116,ip_address,,29.134.188.103
,2026-08-04 21:15:00,1,0.021491969,1938.43,1.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0989,ip_address,,29.134.188.103
,2026-08-05 12:30:00,1,0.01393927,1562.57,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0123,ip_address,,29.134.188.103
,2026-08-06 06:45:00,1,0.019143881,532.95,1.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.0968,ip_address,,29.134.188.103
,2026-08-07 02:15:00,1,0.034680773,1728.49,0.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.0305,ip_address,,29.134.188.103
,2026-08-09 05:15:00,1,0.022266546,662.94,0.0,0.0,1,1,1,,,,7.0,0,0.0,0,,0.0196,ip_address,,29.134.188.103
,2026-08-11 10:00:00,1,0.02309028,3477.77,1.0,0.0,1,1,1,0.0,0.22077953830559496,3.548979210878743,8.0,1,0.22077953830559496,0,,0.1003,ip_address,,29.134.188.103
,2026-08-13 07:45:00,1,0.863452,3727.87,1.0,0.0,1,1,1,0.0,80.33285683309259,2.3494600745951213,9.0,1,80.33285683309259,0,,0.3,ip_address,,29.134.188.103
,2026-08-14 06:30:00,1,0.0473725,2394.31,0.0,0.0,1,1,1,0.0,-0.21670863274194743,0.6168078549912793,10.0,1,0.0,0,,0.0417,ip_address,,29.134.188.103
,2026-08-14 09:00:00,1,0.00019837818,306.58,0.0,0.0,1,1,1,0.0,-0.3932349029297863,-1.2737664253042709,11.0,1,0.0,0,,0.0002,ip_address,,29.134.188.103
,2026-08-14 16:30:00,1,0.027113253,1159.58,1.0,0.0,1,1,1,0.0,-0.26485133987919884,-0.40140656737459257,12.0,1,0.0,0,,0.1039,ip_address,,29.134.188.103
,2026-08-02 11:15:00,1,0.0026042985,214.42,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0023,ip_address,,29.137.203.81
,2026-08-03 17:15:00,1,0.013254341,1773.2,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0117,ip_address,,29.137.203.81
,2026-08-05 22:45:00,1,0.0030420145,811.72,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0027,ip_address,,29.137.203.81
,2026-08-08 20:45:00,1,0.0069276136,1317.91,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0061,ip_address,,29.137.203.81
,2026-08-09 07:00:00,1,0.014182103,695.65,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0125,ip_address,,29.137.203.81
,2026-08-10 13:00:00,1,0.0047296304,466.13,0.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.0042,ip_address,,29.137.203.81
,2026-08-11 11:45:00,1,0.0017608955,361.39,0.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.0015,ip_address,,29.137.203.81
,2026-08-11 14:30:00,1,0.0017774268,642.95,0.0,0.0,1,1,1,,,,7.0,0,0.0,0,,0.0016,ip_address,,29.137.203.81
,2026-08-13 07:30:00,1,0.0010508603,468.11,0.0,0.0,1,1,1,0.0,-0.9878285836594761,-0.6096840610763028,8.0,1,0.0,0,,0.0009,ip_address,,29.137.203.81
,2026-08-14 06:30:00,1,0.010428904,750.69,0.0,0.0,1,1,1,0.0,0.9888917793123163,0.0010549181721442266,9.0,1,0.9888917793123163,0,,0.0092,ip_address,,29.137.203.81
,2026-08-03 13:45:00,1,0.0050473916,600.82,1.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0844,ip_address,,29.145.135.109
,2026-08-04 11:45:00,1,0.013951774,710.47,1.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0923,ip_address,,29.145.135.109
,2026-08-06 13:00:00,1,0.0060078516,492.35,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0853,ip_address,,29.145.135.109
,2026-08-06 17:45:00,1,0.068902835,1988.01,1.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.1406,ip_address,,29.145.135.109
,2026-08-13 07:45:00,1,0.026031973,426.38,1.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.1029,ip_address,,29.145.135.109
,2026-08-02 03:45:00,1,0.042236045,691.42,1.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.1172,ip_address,,29.161.238.156
,2026-08-05 20:15:00,1,0.0011328685,879.01,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.001,ip_address,,29.161.238.156
,2026-08-06 16:15:00,1,0.005267412,674.24,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0046,ip_address,,29.161.238.156
,2026-08-07 18:45:00,1,0.00023871395,243.87,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0002,ip_address,,29.161.238.156
,2026-08-09 09:00:00,1,0.045349494,468.13,1.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.1199,ip_address,,29.161.238.156
,2026-08-09 17:30:00,1,0.0035142875,99.47,0.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.0031,ip_address,,29.161.238.156
,2026-08-10 09:15:00,1,0.005605423,359.23,1.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.0849,ip_address,,29.161.238.156
,2026-08-10 15:00:00,1,0.00480144,1610.57,1.0,0.0,1,1,1,,,,7.0,0,0.0,0,,0.0842,ip_address,,29.161.238.156
,2026-08-11 03:00:00,1,0.0014592084,579.96,0.0,0.0,1,1,1,0.0,-0.6413561813735913,-0.10229942992188228,8.0,1,0.0,0,,0.0013,ip_address,,29.161.238.156
,2026-08-11 09:30:00,1,0.029480806,2753.28,1.0,0.0,1,1,1,0.0,0.9590344427990902,4.8222826973068225,9.0,1,0.9590344427990902,0,,0.1059,ip_address,,29.161.238.156
,2026-08-11 11:15:00,1,0.0023065119,409.28,1.0,0.0,1,1,1,0.0,-0.6493127989062457,-0.5386483929108452,10.0,1,0.0,0,,0.082,ip_address,,29.161.238.156
,2026-08-11 19:30:00,1,0.011350327,747.31,1.0,0.0,1,1,1,0.0,-0.08686528360612254,-0.06535511048788888,11.0,1,0.0,0,,0.09,ip_address,,29.161.238.156
,2026-08-06 09:45:00,1,0.10939533,7068.68,1.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.1763,ip_address,,29.190.229.154
,2026-08-12 23:30:00,1,0.002409832,992.39,1.0,1.0,1,1,1,,,,1.0,0,0.0,0,,0.2221,ip_address,,29.190.229.154
,2026-08-13 19:30:00,1,0.0018626153,341.59,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0816,ip_address,,29.190.229.154
,2026-08-01 20:15:00,1,0.10674939,3556.24,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0939,ip_address,,29.199.155.169
,2026-08-02 10:15:00,1,0.00084972684,313.96,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0007,ip_address,,29.199.155.169
,2026-08-02 15:15:00,1,0.0104914075,608.51,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0892,ip_address,,29.199.155.169
,2026-08-02 16:45:00,1,0.29778808,2761.39,1.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.3,ip_address,,29.199.155.169
,2026-08-03 20:00:00,1,0.0014067736,875.63,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0012,ip_address,,29.199.155.169
,2026-08-04 14:00:00,1,0.029004807,467.55,1.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.1055,ip_address,,29.199.155.169
,2026-08-04 17:00:00,1,0.0024357326,159.03,0.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.0021,ip_address,,29.199.155.169
,2026-08-05 17:00:00,1,0.019260619,170.95,1.0,0.0,1,1,1,,,,7.0,0,0.0,0,,0.0969,ip_address,,29.199.155.169
,2026-08-06 15:00:00,1,0.022169482,1610.96,0.0,0.0,1,1,1,0.0,-0.3532637992169695,0.3818324482994655,8.0,1,0.0,0,,0.0195,ip_address,,29.199.155.169
,2026-08-07 17:00:00,1,0.41977352,1020.47,0.0,0.0,1,1,1,0.0,3.767842912724189,-0.12121618914144966,9.0,1,3.767842912724189,0,,0.22,ip_address,,29.199.155.169
,2026-08-07 21:00:00,1,0.03737655,822.66,0.0,0.0,1,1,1,0.0,-0.36396171313445325,-0.2862907738537928,10.0,1,0.0,0,,0.0329,ip_address,,29.199.155.169
,2026-08-08 13:00:00,1,0.02396286,401.08,0.0,1.0,1,1,1,0.0,-0.4418068815061583,-0.6550594640986427,11.0,1,0.0,0,,0.1611,ip_address,,29.199.155.169
,2026-08-09 05:45:00,1,0.01933866,203.05,1.0,0.0,1,1,1,0.0,-0.4551757511696548,-0.802273151989914,12.0,1,0.0,0,,0.097,ip_address,,29.199.155.169
,2026-08-09 18:30:00,1,0.012909615,585.97,1.0,0.0,1,1,1,0.0,-0.48427093642503594,-0.39041117377838036,13.0,1,0.0,0,,0.0914,ip_address,,29.199.155.169
,2026-08-11 11:45:00,1,0.020671915,2318.05,1.0,0.0,1,1,1,0.0,-0.40258684055025823,1.3239063888308085,14.0,1,0.0,0,,0.0982,ip_address,,29.199.155.169
,2026-08-12 11:15:00,1,0.018068308,1235.3,0.0,0.0,1,1,1,0.0,-0.40888468312482884,0.16974497815344777,15.0,1,0.0,0,,0.0159,ip_address,,29.199.155.169
,2026-08-13 07:30:00,1,0.0018409148,251.21,0.0,0.0,1,1,1,0.0,-0.5306046607367396,-0.8117414993738256,16.0,1,0.0,0,,0.0016,ip_address,,29.199.155.169
,2026-08-14 15:45:00,1,0.004211297,450.29,0.0,0.0,1,1,1,0.0,-0.49093203709497757,-0.573333338786868,17.0,1,0.0,0,,0.0037,ip_address,,29.199.155.169
,2026-08-14 21:45:00,1,0.00856029,288.49,1.0,0.0,1,1,1,0.0,-0.43636382578739397,-0.7186674259327354,18.0,1,0.0,0,,0.0875,ip_address,,29.199.155.169
,2026-08-01 20:15:00,1,0.005720553,1099.97,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.005,ip_address,,29.199.237.7
,2026-08-02 08:30:00,1,0.012922346,1592.77,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0114,ip_address,,29.199.237.7
,2026-08-02 11:30:00,1,0.0039802524,1811.6,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0035,ip_address,,29.199.237.7
,2026-08-07 10:45:00,1,0.175473,1095.97,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.1544,ip_address,,29.199.237.7
,2026-08-10 21:45:00,1,0.0013758896,351.19,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0012,ip_address,,29.199.237.7
,2026-08-12 12:30:00,1,0.026324958,11388.2,0.0,1.0,1,1,1,,,,5.0,0,0.0,0,,0.1632,ip_address,,29.199.237.7
,2026-08-12 16:45:00,1,0.0065194564,848.91,0.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.0057,ip_address,,29.199.237.7
,2026-08-01 06:15:00,1,0.0037599516,5297.53,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0033,ip_address,,29.2.79.10
,2026-08-05 15:45:00,1,0.0034104185,178.81,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.003,ip_address,,29.2.79.10
,2026-08-06 13:45:00,1,0.012235707,1342.24,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0108,ip_address,,29.2.79.10
,2026-08-08 19:15:00,1,0.005944661,485.82,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0052,ip_address,,29.2.79.10
,2026-08-10 20:30:00,1,0.0039446796,202.23,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0035,ip_address,,29.2.79.10
,2026-08-07 17:15:00,1,0.019775512,164.41,0.0,1.0,1,1,1,,,,0.0,0,0.0,0,,0.1574,ip_address,,29.212.81.98
,2026-08-09 16:30:00,1,0.006584988,1426.3,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0058,ip_address,,29.212.81.98
,2026-08-12 07:45:00,1,0.00043280597,310.23,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0004,ip_address,,29.212.81.98
,2026-08-01 11:15:00,1,0.007658377,725.25,1.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0867,ip_address,,29.213.31.102
,2026-08-04 06:45:00,1,0.13386884,4761.23,1.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.1978,ip_address,,29.213.31.102
,2026-08-05 17:30:00,1,0.0051887087,832.64,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0846,ip_address,,29.213.31.102
,2026-08-06 10:45:00,1,0.16688831,6719.1,1.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.2269,ip_address,,29.213.31.102
,2026-08-06 18:30:00,1,0.0034046504,195.96,1.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.083,ip_address,,29.213.31.102
,2026-08-10 14:00:00,1,0.031107146,3693.66,1.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.1074,ip_address,,29.213.31.102
,2026-08-11 13:45:00,1,0.013429961,355.4,1.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.0918,ip_address,,29.213.31.102
,2026-08-11 19:30:00,1,0.020328678,245.5,1.0,0.0,1,1,1,,,,7.0,0,0.0,0,,0.0979,ip_address,,29.213.31.102
,2026-08-11 22:30:00,1,0.14867444,279.1,1.0,0.0,1,1,1,0.0,1.5627740324636392,-0.7583595793814161,8.0,1,1.5627740324636392,0,,0.2108,ip_address,,29.213.31.102
,2026-08-12 20:30:00,1,0.004204044,379.24,1.0,0.0,1,1,1,0.0,-0.791628740087391,-0.6546943465251767,9.0,1,0.0,0,,0.0837,ip_address,,29.213.31.102
,2026-08-13 21:45:00,1,0.09978498,1999.18,1.0,0.0,1,1,1,0.0,0.6864739579155751,0.07653126632793265,10.0,1,0.6864739579155751,0,,0.1678,ip_address,,29.213.31.102
,2026-08-04 06:00:00,1,0.0031298061,452.57,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0028,ip_address,,29.214.50.151
,2026-08-04 06:15:00,1,0.008997568,211.01,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0079,ip_address,,29.214.50.151
,2026-08-06 09:30:00,1,0.0006186182,232.23,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0005,ip_address,,29.214.50.151
,2026-08-08 11:30:00,1,0.0025817316,985.46,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0023,ip_address,,29.214.50.151
