payment_id,customer_id,merchant_id,merchant_category,merchant_risk_tier,timestamp,amount_inr,method,device_id,ip_address,is_new_customer,billing_shipping_mismatch,customer_txn_count_24h,device_txn_count_1h,ip_txn_count_1h,is_fraud,spike_event_id,split,proba,pred
pay_8c8be006f0ac47,cust_004278,mch_0064,travel,medium,2026-08-14 12:59:21.000000000,289.93,card,dev_8efedb0368,89.211.217.141,0,0,1,0,0,0,,test,0.0071509434,0
pay_2270f804e29242,cust_007773,mch_0091,ecommerce,low,2026-08-14 12:59:44.000000000,646.9,netbanking,dev_ec7bb20bf1,71.85.200.51,1,0,2,0,0,0,,test,0.0042163786,0
pay_cf5f2014ad5348,cust_004166,mch_0186,education,low,2026-08-14 13:00:02.437308836,3178.55,upi,dev_febf5a322d,2.237.210.127,0,0,2,0,0,0,,test,0.036071572,0
pay_a6167eb45c2c44,cust_003943,mch_0154,education,low,2026-08-14 13:00:08.196702103,951.58,upi,dev_c443831b48,88.252.129.85,1,0,1,0,0,0,,test,0.018594788,0
pay_c08fb3f8abc94f,cust_004860,mch_0023,utilities,low,2026-08-14 13:00:29.000000000,2845.19,emi,dev_96fa3cd41e,165.179.60.179,0,0,3,0,0,0,,test,0.091407105,0
pay_dd4b6a690caa41,cust_006099,mch_0081,education,low,2026-08-14 13:00:51.000000000,1163.6,netbanking,dev_0f713943df,53.78.85.138,1,0,2,0,0,0,,test,0.012223127,0
pay_2f2cb385bcd942,cust_000090,mch_0084,utilities,low,2026-08-14 13:00:58.000000000,119.37,upi,dev_8e20e9ac7f,11.200.56.97,1,0,1,0,0,0,,test,0.0005962126,0
pay_3dc63f24497c45,cust_004044,mch_0233,education,low,2026-08-14 13:00:58.228501673,244.01,netbanking,dev_0db30b0e36,215.122.40.171,0,0,1,0,0,0,,test,0.0009911181,0
pay_13dfc6586d084f,cust_008054,mch_0197,travel,medium,2026-08-14 13:01:04.000000000,2432.77,emi,dev_a14d13e393,9.179.219.213,0,0,1,0,0,0,,test,0.026613804,0
pay_0a4ad0d69a994d,cust_000217,mch_0127,education,low,2026-08-14 13:01:07.000000000,2491.26,upi,dev_54950ba0d9,51.73.84.122,0,1,1,0,0,0,,test,0.16862056,0
pay_8f1bf0655acc42,cust_008504,mch_0091,ecommerce,low,2026-08-14 13:01:48.555873863,820.93,upi,dev_30a83f8f32,152.88.12.230,0,0,1,0,0,0,,test,0.0056010205,0
pay_9e6edc6bcec34a,cust_000906,mch_0026,saas,low,2026-08-14 13:01:53.000000000,584.52,upi,dev_577555ae79,92.159.118.161,0,0,1,0,0,0,,test,0.0013741087,0
pay_1f7c9dfeae5f4a,cust_000410,mch_0129,gaming,low,2026-08-14 13:02:02.000000000,460.21,emi,dev_6920688aba,108.205.58.106,0,0,1,0,0,0,,test,0.0051733777,0
pay_04cb27bfad8c4b,cust_007811,mch_0096,food_delivery,low,2026-08-14 13:02:10.000000000,2243.52,card,dev_a38ef896c8,173.57.96.44,0,0,2,0,0,0,,test,0.0013414263,0
pay_06935c7c0eed44,cust_006143,mch_0072,utilities,medium,2026-08-14 13:02:34.000000000,1026.72,card,dev_9ed8a85fa7,47.76.204.89,0,0,1,0,0,0,,test,0.022241391,0
pay_5dcf9cccc9a04d,cust_002923,mch_0020,utilities,low,2026-08-14 13:02:57.000000000,2058.19,upi,dev_b92a042847,64.2.199.215,0,0,1,0,0,0,,test,0.34729806,0
pay_9b30c8cd9dfa44,cust_004416,mch_0057,saas,low,2026-08-14 13:02:58.000000000,291.59,card,dev_57ccaac1f4,53.239.43.78,1,1,1,0,0,0,,test,0.0069442554,0
pay_a9f3f8971ece4c,cust_004803,mch_0227,utilities,medium,2026-08-14 13:03:33.000000000,401.83,upi,dev_45d4a68484,202.27.222.159,0,0,1,0,0,0,,test,0.0032971043,0
pay_7cca8ededfda48,cust_000469,mch_0133,gaming,low,2026-08-14 13:03:49.000000000,354.86,card,dev_cd69584ffa,78.200.255.187,0,0,1,0,0,0,,test,0.0023929442,0
pay_66d102c0a54942,cust_004044,mch_0233,education,low,2026-08-14 13:04:04.554186587,713.53,card,dev_0db30b0e36,215.122.40.171,0,0,2,1,1,0,,test,0.05192879,0
pay_07ce34626ebd4a,cust_002970,mch_0236,education,medium,2026-08-14 13:04:31.883489091,824.48,wallet,dev_6be5ca4fe8,139.183.252.11,0,0,2,0,0,0,,test,0.013111321,0
pay_1387b2f5b3d145,cust_006133,mch_0193,gaming,low,2026-08-14 13:05:08.000000000,752.22,card,dev_f1a9d5405e,93.199.110.2,0,0,1,0,0,0,,test,0.005258632,0
pay_ca9732e2888948,cust_004359,mch_0123,saas,low,2026-08-14 13:05:19.000000000,2465.26,upi,dev_3802a57deb,213.33.136.130,0,0,1,0,0,0,,test,0.007722147,0
pay_e448e861fe3f41,cust_001568,mch_0175,food_delivery,high,2026-08-14 13:05:20.000000000,133.17,wallet,dev_b3dc50ee7a,74.11.25.28,0,0,1,0,0,0,,test,0.001837738,0
pay_18328d743b104a,cust_005109,mch_0018,saas,low,2026-08-14 13:05:47.000000000,1407.66,upi,dev_537300f932,113.63.210.210,1,0,1,0,0,0,,test,0.008846084,0
pay_f9fedc73e4dd44,cust_008189,mch_0034,ecommerce,medium,2026-08-14 13:05:48.000000000,519.06,card,dev_3e92434444,142.8.158.195,0,0,1,0,0,0,,test,0.0012342393,0
pay_0435836d300445,cust_003184,mch_0166,ecommerce,low,2026-08-14 13:05:53.000000000,258.51,netbanking,dev_e4e52170ab,192.49.108.41,0,0,1,0,0,0,,test,0.010772035,0
pay_393eebf4a31749,cust_002970,mch_0236,education,medium,2026-08-14 13:06:28.500000288,724.32,upi,dev_6be5ca4fe8,139.183.252.11,0,0,3,1,1,0,,test,0.31758946,0
pay_04dd244daece40,cust_008583,mch_0104,education,medium,2026-08-14 13:07:02.000000000,987.58,upi,dev_75ed8780e4,66.38.29.24,0,0,1,0,0,0,,test,0.013958617,0
pay_c307982301ae41,cust_000649,mch_0234,travel,medium,2026-08-14 13:07:28.000000000,530.98,upi,dev_667092e05c,174.74.32.40,0,0,1,0,0,0,,test,0.0020097883,0
pay_9beb32d993a349,cust_004044,mch_0233,education,low,2026-08-14 13:07:47.208366027,300.99,card,dev_0db30b0e36,215.122.40.171,0,0,3,2,2,0,,test,0.0030452963,0
pay_7416488d39aa4c,cust_004166,mch_0186,education,low,2026-08-14 13:08:15.171117807,1484.61,card,dev_febf5a322d,2.237.210.127,0,1,3,1,1,0,,test,0.3045405,0
pay_318c7b8b4e7848,cust_000910,mch_0005,travel,medium,2026-08-14 13:08:45.000000000,764.49,emi,dev_ad31dc8ee4,60.132.81.93,1,0,1,0,0,0,,test,0.015147336,0
pay_5790957543ad4f,cust_001867,mch_0244,saas,low,2026-08-14 13:08:48.000000000,1267.4,card,dev_230c89c5c0,69.5.240.190,0,0,1,0,0,0,,test,0.0069481633,0
pay_c2d633a7b7164a,cust_003943,mch_0154,education,low,2026-08-14 13:09:12.441949191,1440.21,netbanking,dev_c443831b48,88.252.129.85,1,0,2,1,1,0,,test,0.31862882,0
pay_cfa23af437194a,cust_006285,mch_0016,education,medium,2026-08-14 13:09:20.000000000,302.08,card,dev_d78fcd3da6,31.38.125.73,0,0,1,0,0,0,,test,0.012677705,0
pay_289e8b7b81b348,cust_002268,mch_0157,saas,low,2026-08-14 13:09:22.131724960,431.64,netbanking,dev_f3bf4ad8df,60.221.51.47,0,0,1,0,0,0,,test,0.0020775374,0
pay_8ada7acd37534e,cust_004044,mch_0233,education,low,2026-08-14 13:09:24.953268434,193.39,upi,dev_0db30b0e36,215.122.40.171,0,0,4,3,3,0,,test,0.00891568,0
pay_8fec83dc14b44f,cust_007902,mch_0184,food_delivery,low,2026-08-14 13:09:40.000000000,1107.03,card,dev_b7f001dca6,18.169.215.242,0,0,2,0,0,0,,test,0.006278953,0
pay_5ee35d61452443,cust_001104,mch_0092,utilities,high,2026-08-14 13:09:43.000000000,2971.74,upi,dev_e3dfc7dbd6,173.69.189.170,0,0,1,0,0,0,,test,0.051174566,0
pay_d20ed17f39d442,cust_007048,mch_0221,gaming,low,2026-08-14 13:09:54.000000000,807.55,card,dev_edeefd9166,92.179.180.71,0,0,1,0,0,0,,test,0.0057227667,0
pay_3a152e35b9cc4d,cust_008037,mch_0232,gaming,low,2026-08-14 13:09:59.000000000,295.34,netbanking,dev_5c23105b71,28.184.60.44,0,0,1,0,0,0,,test,0.00034724482,0
pay_f021046c0d4a46,cust_002525,mch_0118,gaming,low,2026-08-14 13:10:10.000000000,193.27,card,dev_b1b7ca3c51,37.244.195.204,0,0,1,0,0,0,,test,0.0005295562,0
pay_7f2dc8048e4342,cust_005080,mch_0246,food_delivery,medium,2026-08-14 13:10:38.000000000,1865.93,upi,dev_4e4d789851,120.237.104.77,0,0,1,0,0,0,,test,0.076105766,0
pay_c48f76def01d4b,cust_002268,mch_0157,saas,low,2026-08-14 13:10:45.080092529,481.39,card,dev_f3bf4ad8df,60.221.51.47,0,0,2,1,1,0,,test,0.030085009,0
pay_bf850980b6d449,cust_004250,mch_0187,ecommerce,low,2026-08-14 13:10:47.000000000,905.84,upi,dev_02a9c50b32,30.243.175.182,0,0,1,0,0,0,,test,0.008732278,0
pay_31a4f88f303543,cust_005415,mch_0197,travel,medium,2026-08-14 13:10:50.000000000,1806.23,upi,dev_3a8c5678d0,6.222.144.100,1,0,1,0,0,0,,test,0.06901588,0
pay_ae784cc023c648,cust_002165,mch_0099,travel,medium,2026-08-14 13:11:16.000000000,355.39,card,dev_46a988cf74,17.218.128.76,0,0,1,0,0,0,,test,0.011868013,0
pay_7372661b1e1843,cust_003185,mch_0024,saas,low,2026-08-14 13:11:36.000000000,559.86,upi,dev_dc685a31fb,200.221.202.170,0,0,1,0,0,0,,test,0.0019341663,0
pay_96bf9169234249,cust_008504,mch_0091,ecommerce,low,2026-08-14 13:11:40.462828845,461.92,card,dev_30a83f8f32,152.88.12.230,0,0,2,1,1,0,,test,0.13509749,0
pay_8932e219f29040,cust_005403,mch_0014,utilities,low,2026-08-14 13:11:57.000000000,993.73,upi,dev_6970e505cd,9.3.5.107,0,0,1,0,0,0,,test,0.009627021,0
pay_d18116a2246c4a,cust_001554,mch_0202,ecommerce,low,2026-08-14 13:12:10.000000000,293.28,upi,dev_2b5884822a,178.216.13.29,0,0,1,0,0,0,,test,0.0007886957,0
pay_edb6c75124f845,cust_001491,mch_0028,education,low,2026-08-14 13:12:29.000000000,432.91,card,dev_655a7accce,24.109.91.115,0,0,1,0,0,0,,test,0.006664886,0
pay_7f7bae7ceb1e49,cust_000643,mch_0177,ecommerce,medium,2026-08-14 13:12:32.000000000,53.14,upi,dev_323c848756,183.126.27.56,0,0,1,0,0,0,,test,0.00039074745,0
pay_d2381479234f40,cust_001556,mch_0106,saas,low,2026-08-14 13:12:35.000000000,534.17,netbanking,dev_6363ad4205,69.232.86.152,0,0,1,0,0,0,,test,0.001521145,0
pay_d69c0440631b4c,cust_002970,mch_0236,education,medium,2026-08-14 13:12:44.573196508,895.37,card,dev_6be5ca4fe8,139.183.252.11,0,0,4,2,2,0,,test,0.464998,0
pay_7d76e29440bd4f,cust_002039,mch_0119,utilities,low,2026-08-14 13:12:48.000000000,3037.21,upi,dev_01af5d2cc4,47.122.5.43,0,0,2,0,0,0,,test,0.073868066,0
pay_28f7b8d7c1ec4a,cust_008504,mch_0091,ecommerce,low,2026-08-14 13:13:31.522320591,625.9,upi,dev_30a83f8f32,152.88.12.230,0,0,3,2,2,0,,test,0.23844118,0
pay_40e2ac95004646,cust_001350,mch_0017,saas,low,2026-08-14 13:13:42.000000000,167.44,emi,dev_1024b1ab86,5.91.160.196,0,0,1,0,0,0,,test,0.0004692551,0
pay_fe900708d98e4d,cust_002268,mch_0157,saas,low,2026-08-14 13:13:57.917501607,456.39,upi,dev_f3bf4ad8df,60.221.51.47,0,0,3,2,2,0,,test,0.17421937,0
pay_2a662ec5e9a94e,cust_004044,mch_0233,education,low,2026-08-14 13:14:30.534745582,786.43,netbanking,dev_0db30b0e36,215.122.40.171,0,0,5,4,4,0,,test,0.117192015,0
pay_705e588b49af43,cust_007060,mch_0173,utilities,low,2026-08-14 13:14:48.000000000,244.19,card,dev_42d8546383,34.238.181.202,0,0,1,0,0,0,,test,0.0029408026,0
pay_c54b5147023d4b,cust_008458,mch_0023,utilities,low,2026-08-14 13:15:00.000000000,7784.76,upi,dev_7716814252,148.78.156.20,0,0,2,0,0,0,,test,0.02064553,0
pay_8cdf2ff609de4e,cust_001986,mch_0231,gaming,low,2026-08-14 13:15:07.000000000,209.46,upi,dev_a5d05d79b2,115.32.76.6,0,0,1,0,0,0,,test,0.00096988684,0
pay_e04fcc5d0b1f4f,cust_003943,mch_0154,education,low,2026-08-14 13:15:15.792871865,4097.82,card,dev_c443831b48,88.252.129.85,1,0,3,2,2,0,,test,0.69945437,0
pay_10ea4b7a65ee41,cust_004166,mch_0186,education,low,2026-08-14 13:15:22.110959498,653.48,upi,dev_febf5a322d,2.237.210.127,0,0,4,2,2,0,,test,0.18876843,0
pay_58483d1ee1274d,cust_008504,mch_0091,ecommerce,low,2026-08-14 13:16:11.448005400,346.31,card,dev_30a83f8f32,152.88.12.230,0,0,4,3,3,0,,test,0.03758636,0
pay_f12f0f00706d4a,cust_005827,mch_0115,utilities,low,2026-08-14 13:16:29.000000000,2202.17,card,dev_07e168ec40,51.179.44.42,0,0,2,1,1,0,,test,0.11987252,0
pay_a88b9d6338d849,cust_001139,mch_0116,utilities,high,2026-08-14 13:16:49.999490249,885.56,upi,dev_809ce610ad,137.210.226.230,0,0,1,0,0,0,,test,0.071920976,0
pay_3ae0e4917fbc46,cust_004166,mch_0186,education,low,2026-08-14 13:16:57.581448046,2947.26,card,dev_febf5a322d,2.237.210.127,0,0,5,3,3,0,,test,0.65320826,0
pay_5e0c97b62ba240,cust_001249,mch_0124,utilities,low,2026-08-14 13:17:10.000000000,267.29,card,dev_73b88090c7,15.249.211.230,1,0,1,0,0,0,,test,0.008385595,0
pay_e5010487cb7d4b,cust_001330,mch_0015,food_delivery,low,2026-08-14 13:17:16.000000000,649.6,upi,dev_9f77f464dc,47.192.67.137,0,0,2,0,0,0,,test,0.005088612,0
pay_3031addd921a47,cust_003749,mch_0076,ecommerce,low,2026-08-14 13:18:32.000000000,3668.29,emi,dev_70096c1627,139.94.99.207,0,0,4,0,0,0,,test,0.08243814,0
pay_1251f8346bc245,cust_004231,mch_0089,saas,low,2026-08-14 13:18:38.000000000,474.87,upi,dev_34646636eb,72.188.25.0,0,0,1,0,0,0,,test,0.0026510719,0
pay_a429bd0a9f9546,cust_000449,mch_0209,utilities,medium,2026-08-14 13:18:42.000000000,464.11,upi,dev_7441f67393,130.48.191.91,0,0,2,0,0,0,,test,0.007181334,0
pay_e664f3729fd047,cust_000338,mch_0003,education,low,2026-08-14 13:18:44.000000000,177.0,card,dev_7e00d4bc13,13.146.163.84,0,0,1,0,0,0,,test,0.0026384147,0
pay_32265d3f80a849,cust_007511,mch_0183,travel,low,2026-08-14 13:18:45.000000000,5106.62,netbanking,dev_79a535b374,187.186.19.198,1,0,1,0,0,0,,test,0.09608658,0
pay_3a97fb23aa2d40,cust_000795,mch_0176,saas,low,2026-08-14 13:18:52.000000000,763.31,card,dev_67e77e7189,223.165.207.179,0,0,2,0,0,0,,test,0.00045109194,0
pay_32903829b6434d,cust_008504,mch_0091,ecommerce,low,2026-08-14 13:18:52.785107694,574.89,card,dev_30a83f8f32,152.88.12.230,0,0,5,4,4,0,,test,0.25544766,0
pay_f7c2b71b3cf141,cust_000277,mch_0056,food_delivery,low,2026-08-14 13:18:54.000000000,687.63,card,dev_e04a70f10d,201.253.235.30,1,0,1,0,0,0,,test,0.031125844,0
pay_6f0a903c798d4a,cust_002142,mch_0026,saas,low,2026-08-14 13:19:12.000000000,1669.74,card,dev_3614d0cfd9,109.235.56.239,0,0,2,0,0,0,,test,0.016288329,0
pay_e9c0df97978c45,cust_005209,mch_0035,ecommerce,low,2026-08-14 13:19:30.000000000,668.07,upi,dev_01736092f2,29.244.205.3,0,0,1,0,0,0,,test,0.0053372383,0
pay_291b7444036641,cust_004044,mch_0233,education,low,2026-08-14 13:19:30.835419144,856.04,upi,dev_0db30b0e36,215.122.40.171,0,0,6,5,5,0,,test,0.34085354,0
pay_77582dde5eef4a,cust_005652,mch_0100,saas,low,2026-08-14 13:20:06.000000000,458.22,card,dev_bed9aa4431,24.64.15.62,0,0,1,0,0,0,,test,0.0019646643,0
pay_c27e78e0794b4f,cust_003943,mch_0154,education,low,2026-08-14 13:20:32.710497150,2109.17,card,dev_c443831b48,88.252.129.85,1,1,4,3,3,0,,test,0.94900024,1
pay_328558876b6c4c,cust_001925,mch_0012,education,high,2026-08-14 13:20:35.000000000,336.78,netbanking,dev_3401109668,183.253.138.100,1,0,1,0,0,0,,test,0.11485761,0
pay_242ead88cb1d47,cust_003943,mch_0154,education,low,2026-08-14 13:20:40.423437782,6134.69,card,dev_c443831b48,88.252.129.85,1,0,5,4,4,1,,test,0.6400298,0
pay_45b7857588994e,cust_004237,mch_0064,travel,medium,2026-08-14 13:20:49.000000000,457.17,upi,dev_c36b4cbd00,116.130.79.175,1,0,1,0,0,0,,test,0.01570385,0
pay_9dae017368d54a,cust_003280,mch_0201,saas,medium,2026-08-14 13:20:51.000000000,810.18,upi,dev_cacb7ba9c5,139.94.99.207,1,1,1,0,1,0,,test,0.08526936,0
pay_7060de368fe54e,cust_004166,mch_0186,education,low,2026-08-14 13:21:05.687280224,1432.81,upi,dev_febf5a322d,2.237.210.127,0,0,6,4,4,0,,test,0.50822204,0
pay_6043ed85f2db4f,cust_002970,mch_0236,education,medium,2026-08-14 13:21:06.664762880,2087.14,upi,dev_6be5ca4fe8,139.183.252.11,0,1,5,3,3,1,,test,0.879987,0
pay_f322c8d793a24f,cust_007243,mch_0232,gaming,low,2026-08-14 13:21:13.000000000,218.59,upi,dev_4b1f6c49c1,204.82.199.161,0,0,1,0,0,0,,test,0.0008572898,0
pay_102c7c72d9d04a,cust_002155,mch_0114,ecommerce,low,2026-08-14 13:21:20.000000000,1072.13,upi,dev_f5061d8ccc,53.195.150.189,0,0,2,0,0,0,,test,0.022409238,0
pay_facbabd09d454b,cust_002970,mch_0236,education,medium,2026-08-14 13:21:26.233869176,1215.91,card,dev_6be5ca4fe8,139.183.252.11,0,0,6,4,4,0,,test,0.86003196,0
pay_534d8a4048da49,cust_002970,mch_0236,education,medium,2026-08-14 13:21:52.952843466,897.33,card,dev_6be5ca4fe8,139.183.252.11,0,0,7,5,5,0,,test,0.75175273,0
pay_c249118fe5334f,cust_008504,mch_0091,ecommerce,low,2026-08-14 13:22:08.549857250,329.86,wallet,dev_30a83f8f32,152.88.12.230,0,0,6,5,5,0,,test,0.26750782,0
pay_ae0060ee76fb45,cust_004755,mch_0196,saas,low,2026-08-14 13:22:18.000000000,3091.68,wallet,dev_018366ee65,146.100.106.230,0,0,1,0,0,0,,test,0.010368127,0
pay_36b0b085dd6944,cust_004166,mch_0186,education,low,2026-08-14 13:22:49.792500830,604.26,emi,dev_febf5a322d,2.237.210.127,0,0,7,5,5,0,,test,0.48436227,0
pay_fc9e2d5d2c1942,cust_002970,mch_0236,education,medium,2026-08-14 13:23:20.920476769,687.72,upi,dev_6be5ca4fe8,139.183.252.11,0,0,8,6,6,0,,test,0.8982308,0
pay_d1b8d65faca742,cust_007721,mch_0192,ecommerce,low,2026-08-14 13:23:38.000000000,220.98,card,dev_72bce71995,142.148.247.148,0,0,1,0,0,0,,test,0.0013275867,0
pay_e7caca39f92c4a,cust_001139,mch_0116,utilities,high,2026-08-14 13:23:42.486073782,1002.05,upi,dev_809ce610ad,137.210.226.230,0,0,2,1,1,0,,test,0.35358363,0
pay_19c299afb11b41,cust_002031,mch_0089,saas,low,2026-08-14 13:23:47.000000000,128.14,netbanking,dev_01b1c47396,132.213.218.114,0,0,1,0,0,0,,test,0.00024697842,0
pay_735000c906ba45,cust_001139,mch_0116,utilities,high,2026-08-14 13:23:48.398960602,582.92,upi,dev_809ce610ad,137.210.226.230,0,0,3,2,2,0,,test,0.46383232,0
pay_e735541046c046,cust_005220,mch_0065,ecommerce,low,2026-08-14 13:24:49.915104715,506.17,upi,dev_a838e70cfc,96.89.137.146,0,0,1,0,0,0,,test,0.0056235977,0
pay_0c82a1837ecc4d,cust_005220,mch_0065,ecommerce,low,2026-08-14 13:24:50.974000511,721.59,upi,dev_a838e70cfc,96.89.137.146,0,0,2,1,1,0,,test,0.05703651,0
pay_f9b597bbcf414d,cust_005066,mch_0004,saas,medium,2026-08-14 13:25:00.000000000,764.05,card,dev_8f098850cc,98.207.240.226,0,0,1,0,0,0,,test,0.0047692433,0
pay_c618222bffa145,cust_004044,mch_0233,education,low,2026-08-14 13:25:17.678665831,827.61,wallet,dev_0db30b0e36,215.122.40.171,0,0,7,6,6,0,,test,0.46437088,0
pay_6adebbd828974b,cust_000505,mch_0230,gaming,low,2026-08-14 13:26:26.000000000,1439.09,card,dev_dc7d9f43ff,183.195.63.131,0,0,1,0,0,0,,test,0.03207895,0
pay_ed73a1f0e64144,cust_006330,mch_0156,ecommerce,medium,2026-08-14 13:26:36.000000000,344.38,emi,dev_6c6dee618f,178.79.116.204,1,0,1,0,0,0,,test,0.016741382,0
pay_c0a4709903b943,cust_004093,mch_0164,utilities,low,2026-08-14 13:26:40.000000000,785.7,upi,dev_6d6554bfdb,57.186.208.236,0,0,1,0,0,0,,test,0.0026664054,0
pay_44243fada7a843,cust_004166,mch_0186,education,low,2026-08-14 13:26:42.588066258,2042.52,upi,dev_febf5a322d,2.237.210.127,0,1,8,6,6,1,,test,0.99109745,1
pay_eb313ea1f2da47,cust_004166,mch_0186,education,low,2026-08-14 13:27:27.110065601,1782.94,upi,dev_febf5a322d,2.237.210.127,0,0,9,7,7,0,,test,0.67984444,0
pay_6799a4bb613945,cust_000211,mch_0080,travel,low,2026-08-14 13:27:39.000000000,183.24,card,dev_4c1361e394,4.115.152.238,1,0,1,0,0,0,,test,0.0045127287,0
pay_1eafcd0e4f9d4f,cust_003696,mch_0114,ecommerce,low,2026-08-14 13:27:58.000000000,1872.4,card,dev_c8954a47da,125.169.30.55,0,0,1,0,0,0,,test,0.048574574,0
pay_5ca0654679184f,cust_008962,mch_0211,gaming,low,2026-08-14 13:28:07.000000000,643.87,upi,dev_633cf42de7,110.5.251.30,0,0,1,0,0,0,,test,0.048225455,0
pay_0fd2ecf787584f,cust_003166,mch_0049,gaming,low,2026-08-14 13:28:10.000000000,1367.99,wallet,dev_2a13da1695,37.126.253.119,0,1,1,0,0,0,,test,0.009097907,0
pay_a460726a2dfd4c,cust_007071,mch_0046,saas,medium,2026-08-14 13:28:19.000000000,575.6,card,dev_6b1b869383,151.198.57.96,0,0,2,0,0,0,,test,0.007940671,0
pay_9450ca2d6ee149,cust_007207,mch_0212,gaming,medium,2026-08-14 13:28:32.000000000,1696.67,card,dev_0046d63914,145.158.127.155,0,0,2,0,0,0,,test,0.051612534,0
pay_02c40cdafc2246,cust_006059,mch_0170,utilities,medium,2026-08-14 13:28:37.000000000,1345.37,upi,dev_6c99d248d9,62.218.44.200,1,0,1,0,0,0,,test,0.045233205,0
pay_2c84bb25fc6141,cust_001711,mch_0102,education,low,2026-08-14 13:28:57.000000000,881.48,card,dev_b68261efc8,213.10.72.112,0,0,1,0,0,0,,test,0.006316489,0
pay_209182bf8bcf4e,cust_000359,mch_0064,travel,medium,2026-08-14 13:29:00.000000000,387.8,upi,dev_5c05f4528d,58.123.2.117,0,0,1,0,0,0,,test,0.0056834947,0
pay_5cb21bc0ae7047,cust_005220,mch_0065,ecommerce,low,2026-08-14 13:29:07.467601524,311.15,upi,dev_a838e70cfc,96.89.137.146,0,0,3,2,2,0,,test,0.013211807,0
pay_3997cf6ecabb4b,cust_001139,mch_0116,utilities,high,2026-08-14 13:29:09.646903857,259.52,upi,dev_809ce610ad,137.210.226.230,0,0,4,3,3,0,,test,0.006417571,0
pay_67d399109ad348,cust_000306,mch_0206,food_delivery,low,2026-08-14 13:29:27.000000000,47.13,wallet,dev_edaadf9b1d,73.17.28.157,0,0,1,0,0,0,,test,0.002414523,0
pay_2135a8ce9b4a4d,cust_002268,mch_0157,saas,low,2026-08-14 13:29:27.892137697,138.49,wallet,dev_f3bf4ad8df,60.221.51.47,0,0,4,3,3,0,,test,0.024610557,0
pay_a7db0447e6cb47,cust_008744,mch_0065,ecommerce,low,2026-08-14 13:29:37.000000000,558.96,upi,dev_65cc3c890c,4.227.18.39,1,1,4,0,0,0,,test,0.018140256,0
pay_bd1dfd99aa2e40,cust_001139,mch_0116,utilities,high,2026-08-14 13:29:41.673888204,544.31,card,dev_809ce610ad,137.210.226.230,0,0,5,4,4,0,,test,0.7895572,0
pay_a15f31a180c24c,cust_004044,mch_0233,education,low,2026-08-14 13:29:45.989706015,1053.73,netbanking,dev_0db30b0e36,215.122.40.171,0,0,8,7,7,0,,test,0.50294125,0
pay_c08994528a7447,cust_008504,mch_0091,ecommerce,low,2026-08-14 13:29:46.714618446,727.48,upi,dev_30a83f8f32,152.88.12.230,0,0,7,6,6,0,,test,0.5563195,0
pay_7cabf2f376144f,cust_004166,mch_0186,education,low,2026-08-14 13:29:50.357322833,2301.77,netbanking,dev_febf5a322d,2.237.210.127,0,0,10,8,8,0,,test,0.52591527,0
pay_1fd1ba40b61f43,cust_003692,mch_0089,saas,low,2026-08-14 13:29:56.000000000,361.15,netbanking,dev_984fdeb84d,53.43.175.70,0,0,1,0,0,0,,test,0.0015463555,0
pay_51aff8f377c44c,cust_008044,mch_0195,travel,low,2026-08-14 13:30:11.000000000,471.85,upi,dev_7854262eb7,150.184.118.235,0,0,1,0,0,0,,test,0.012431452,0
pay_6f2a303ba63e47,cust_007443,mch_0220,education,low,2026-08-14 13:30:28.000000000,413.65,card,dev_4f1a96b8b4,22.80.71.145,1,0,1,0,0,0,,test,0.012756148,0
pay_16dbfefe65694a,cust_001464,mch_0156,ecommerce,medium,2026-08-14 13:30:30.000000000,641.58,netbanking,dev_bf0b3e289b,55.22.46.46,0,0,1,0,0,0,,test,0.01285672,0
pay_74fa4a15748e45,cust_002404,mch_0223,gaming,medium,2026-08-14 13:30:52.000000000,1007.68,netbanking,dev_8d181497d4,143.106.238.152,0,0,2,0,0,0,,test,0.019819058,0
pay_fcca73c8de7147,cust_006343,mch_0072,utilities,medium,2026-08-14 13:30:57.000000000,1319.03,netbanking,dev_d2ce02cac3,4.227.18.39,0,0,1,0,1,0,,test,0.016548993,0
pay_3ff701ae182741,cust_004354,mch_0178,travel,low,2026-08-14 13:31:51.000000000,688.16,upi,dev_e1011e7fe3,206.97.131.190,0,0,1,0,0,0,,test,0.003061507,0
pay_9124658950e74a,cust_004853,mch_0209,utilities,medium,2026-08-14 13:32:02.000000000,485.6,netbanking,dev_3c7fa23d7d,16.79.207.19,0,0,3,0,0,0,,test,0.0024011359,0
pay_64af4fb7a23543,cust_007729,mch_0012,education,high,2026-08-14 13:32:36.000000000,391.99,upi,dev_299ce4af6e,171.10.121.195,0,0,1,0,0,0,,test,0.006763018,0
pay_21e33fa859e44a,cust_004990,mch_0015,food_delivery,low,2026-08-14 13:32:44.000000000,1456.96,upi,dev_5c23105b71,28.82.81.155,0,0,1,1,0,0,,test,0.07821127,0
pay_3b2a5771f3574f,cust_000833,mch_0140,gaming,medium,2026-08-14 13:33:06.000000000,429.89,netbanking,dev_3b5e45c841,60.54.114.126,0,0,1,0,0,0,,test,0.015721327,0
pay_21041ca9cdf746,cust_006486,mch_0071,ecommerce,medium,2026-08-14 13:33:14.000000000,4118.4,card,dev_008dad0c4b,192.51.100.138,1,0,3,0,0,0,,test,0.24952318,0
