payment_id,customer_id,merchant_id,merchant_category,merchant_risk_tier,timestamp,amount_inr,method,device_id,ip_address,is_new_customer,billing_shipping_mismatch,device_txn_count_1h,ip_txn_count_1h,customer_txn_count_24h,is_fraud,spike_event_id,split,is_test_window
pay_74d2e930248b4b,cust_007441,mch_0246,food_delivery,medium,2026-08-10 17:16:50.000000000,1778.6,upi,dev_e8bae9dbd6,14.165.156.4,0,0,0,0,1,0,,test,1
pay_e4025194ea244b,cust_002887,mch_0048,ecommerce,low,2026-08-10 17:16:52.241649656,1369.97,netbanking,dev_4bd14c7e7b,130.12.215.59,1,0,1,1,2,0,,test,1
pay_c0270749d41d4b,cust_003754,mch_0134,utilities,high,2026-08-10 17:17:38.000000000,376.15,upi,dev_1517cfb316,213.33.71.172,1,0,0,0,1,0,,test,1
pay_dda14d94462e41,cust_006146,mch_0237,saas,medium,2026-08-10 17:17:48.000000000,208.65,card,dev_e0cf1b22ff,191.180.182.201,0,0,0,0,2,0,,test,1
pay_ec996c0a20c745,cust_005602,mch_0078,utilities,low,2026-08-10 17:17:52.000000000,383.92,upi,dev_ea57d0978d,82.131.74.220,0,0,0,0,2,0,,test,1
pay_376c64a728a347,cust_008740,mch_0040,travel,low,2026-08-10 17:17:54.000000000,297.37,card,dev_2265de592c,64.232.213.210,0,0,0,0,1,0,,test,1
pay_6e40f07cd7e541,cust_006271,mch_0004,saas,medium,2026-08-10 17:18:02.805230351,407.02,card,dev_f227486d95,206.244.100.93,0,0,5,5,6,0,,test,1
pay_4f44527e2e5f4c,cust_005459,mch_0036,education,low,2026-08-10 17:18:06.000000000,1235.83,netbanking,dev_07c3724ad0,87.155.134.30,0,0,0,0,2,0,,test,1
pay_742645fb98584b,cust_008532,mch_0022,food_delivery,low,2026-08-10 17:18:12.680836882,679.76,upi,dev_2a4182645f,55.72.104.141,0,0,3,3,5,0,,test,1
pay_be4785a004f349,cust_001558,mch_0109,gaming,low,2026-08-10 17:18:16.000000000,558.73,netbanking,dev_b89452f068,202.254.187.79,0,1,0,0,1,0,,test,1
pay_67c2455b4d4b46,cust_001177,mch_0166,ecommerce,low,2026-08-10 17:18:28.127397489,339.87,upi,dev_71a6b4889b,21.29.64.50,0,0,1,1,3,0,,test,1
pay_385a96b7b95b43,cust_003169,mch_0109,gaming,low,2026-08-10 17:18:38.000000000,706.97,upi,dev_07c3724ad0,122.158.226.125,0,1,1,0,2,0,,test,1
pay_d792ef5c3bfd45,cust_003362,mch_0085,gaming,medium,2026-08-10 17:18:43.720916676,194.27,upi,dev_245d7edc42,62.68.75.136,0,0,6,6,8,1,,test,1
pay_6ba391ea893e47,cust_007140,mch_0239,utilities,medium,2026-08-10 17:18:46.000000000,288.8,upi,dev_c8cca61a39,148.133.198.252,1,1,0,0,2,0,,test,1
pay_fdfc9bdb0ff84c,cust_006271,mch_0004,saas,medium,2026-08-10 17:18:47.659793377,629.02,upi,dev_f227486d95,206.244.100.93,0,0,6,6,7,0,,test,1
pay_117b1ae68ff541,cust_003312,mch_0132,education,low,2026-08-10 17:18:49.000000000,6496.65,upi,dev_f67025c997,14.12.51.110,0,0,0,0,1,0,,test,1
pay_d5685947150641,cust_003362,mch_0085,gaming,medium,2026-08-10 17:19:07.578281007,231.24,wallet,dev_245d7edc42,62.68.75.136,0,0,7,7,9,0,,test,1
pay_3a154e61ce874a,cust_007868,mch_0211,gaming,low,2026-08-10 17:19:19.000000000,3026.15,emi,dev_6a84eeaa87,3.170.129.9,0,0,0,0,2,0,,test,1
pay_995140818e9946,cust_008464,mch_0004,saas,medium,2026-08-10 17:19:30.000000000,372.64,netbanking,dev_34dbfbed05,220.242.44.179,0,0,0,0,1,0,,test,1
pay_b7b3a0ea9fcb4f,cust_006271,mch_0004,saas,medium,2026-08-10 17:19:34.288225928,1657.54,emi,dev_f227486d95,206.244.100.93,0,0,7,7,8,1,,test,1
pay_121ecb88e9f746,cust_002829,mch_0155,gaming,low,2026-08-10 17:19:40.559015980,616.44,emi,dev_c56d74543d,199.203.127.28,1,0,6,6,8,0,,test,1
pay_537a21e5ca8a44,cust_002829,mch_0155,gaming,low,2026-08-10 17:20:05.856049835,358.98,netbanking,dev_c56d74543d,199.203.127.28,1,0,7,7,9,0,,test,1
pay_3957cbbb64e641,cust_002787,mch_0075,gaming,medium,2026-08-10 17:20:43.307561879,925.88,netbanking,dev_c795c001a7,99.206.72.240,0,0,2,2,3,0,,test,1
pay_26f5c67afa7f4e,cust_005705,mch_0240,gaming,low,2026-08-10 17:20:47.000000000,6456.2,upi,dev_f81ac436bc,126.95.62.5,0,1,0,0,1,0,,test,1
pay_a11c1faae08f4a,cust_001177,mch_0166,ecommerce,low,2026-08-10 17:21:03.146348840,42.44,card,dev_71a6b4889b,21.29.64.50,0,0,2,2,4,0,,test,1
pay_19c925e9a7f54f,cust_002887,mch_0048,ecommerce,low,2026-08-10 17:21:40.861758594,653.76,netbanking,dev_4bd14c7e7b,130.12.215.59,1,0,2,2,3,0,,test,1
pay_2b54da0e90d245,cust_002887,mch_0048,ecommerce,low,2026-08-10 17:21:41.161206726,184.12,netbanking,dev_4bd14c7e7b,130.12.215.59,1,0,3,3,4,0,,test,1
pay_baa0d3c63ffe40,cust_008532,mch_0022,food_delivery,low,2026-08-10 17:21:54.433138209,131.91,netbanking,dev_2a4182645f,55.72.104.141,0,0,4,4,6,0,,test,1
pay_cec2b1ccae2841,cust_003362,mch_0085,gaming,medium,2026-08-10 17:22:07.035530094,174.23,upi,dev_245d7edc42,62.68.75.136,0,0,8,8,10,0,,test,1
pay_08e1451a265f49,cust_002887,mch_0048,ecommerce,low,2026-08-10 17:22:28.370885214,137.85,netbanking,dev_4bd14c7e7b,130.12.215.59,1,0,4,4,5,0,,test,1
pay_5c012f88bfb24f,cust_002317,mch_0174,ecommerce,low,2026-08-10 17:22:32.000000000,1557.54,upi,dev_84e9bbdc5d,196.5.105.210,0,0,0,0,1,0,,test,1
pay_443eb587bde947,cust_000544,mch_0019,utilities,low,2026-08-10 17:22:46.000000000,1419.08,upi,dev_e1afa3a6fe,129.184.254.82,0,0,0,0,1,0,,test,1
pay_810a79b6b7fa4b,cust_003786,mch_0037,food_delivery,low,2026-08-10 17:23:04.000000000,305.03,upi,dev_2f4f3dd8ea,165.143.231.189,1,0,0,0,1,0,,test,1
pay_ac6bf9ff754444,cust_002887,mch_0048,ecommerce,low,2026-08-10 17:23:15.530610807,190.61,upi,dev_4bd14c7e7b,130.12.215.59,1,0,5,5,6,0,,test,1
pay_c11d0db95b6c43,cust_005018,mch_0087,ecommerce,low,2026-08-10 17:23:20.000000000,402.8,upi,dev_6aa3f0b9b6,180.209.208.54,0,1,0,0,3,0,,test,1
pay_5909da6a093b49,cust_004769,mch_0162,gaming,medium,2026-08-10 17:23:22.998783676,1454.11,netbanking,dev_a98b70579e,124.215.175.76,1,0,1,1,2,0,,test,1
pay_2ef6922ba54a42,cust_002544,mch_0017,saas,low,2026-08-10 17:23:37.000000000,394.87,card,dev_aa86080354,171.0.158.173,0,1,0,0,1,0,,test,1
pay_5f2729a77a5c4c,cust_003920,mch_0005,travel,medium,2026-08-10 17:23:41.000000000,814.34,upi,dev_661e60c018,26.204.205.243,0,0,0,0,1,0,,test,1
pay_0b94a3d2743b40,cust_004377,mch_0001,utilities,low,2026-08-10 17:23:47.000000000,140.59,upi,dev_4c32649ea2,176.226.162.54,1,0,0,0,1,0,,test,1
pay_b2cfba7b78854d,cust_008816,mch_0144,utilities,medium,2026-08-10 17:23:48.000000000,1271.16,upi,dev_45ca19251e,57.78.47.196,1,0,0,0,2,0,,test,1
pay_d42e629b7bbc4c,cust_002787,mch_0075,gaming,medium,2026-08-10 17:24:01.792939864,660.71,upi,dev_c795c001a7,99.206.72.240,0,0,3,3,4,0,,test,1
pay_5c846ba5714142,cust_005405,mch_0008,food_delivery,low,2026-08-10 17:24:03.000000000,1139.31,card,dev_6a76aeb171,196.108.170.147,0,0,0,0,1,0,,test,1
pay_4c7ab0e1e83d4e,cust_008386,mch_0031,food_delivery,low,2026-08-10 17:24:19.000000000,787.37,upi,dev_2fd8919b48,169.85.237.216,1,0,0,0,2,0,,test,1
pay_6cef6ec7d8014f,cust_002787,mch_0075,gaming,medium,2026-08-10 17:24:21.638554804,540.57,upi,dev_c795c001a7,99.206.72.240,0,0,4,4,5,0,,test,1
pay_adaa63113c5643,cust_002787,mch_0075,gaming,medium,2026-08-10 17:24:39.420686539,491.5,upi,dev_c795c001a7,99.206.72.240,0,0,5,5,6,0,,test,1
pay_9f50f144086a4d,cust_004401,mch_0010,utilities,low,2026-08-10 17:24:50.000000000,2161.98,wallet,dev_78882504fb,4.82.47.176,1,0,0,0,1,0,,test,1
pay_e2c5e8e89ec14d,cust_003605,mch_0248,food_delivery,medium,2026-08-10 17:24:50.916177922,715.38,card,dev_924d6849ee,163.147.170.10,0,0,5,5,6,0,,test,1
pay_a36fae1a778547,cust_000013,mch_0139,gaming,low,2026-08-10 17:24:55.000000000,199.53,upi,dev_df21fee542,152.32.239.226,0,1,0,0,1,0,,test,1
pay_bbec4ca4546242,cust_001177,mch_0166,ecommerce,low,2026-08-10 17:25:07.523536617,70.34,upi,dev_71a6b4889b,21.29.64.50,0,0,3,3,5,0,,test,1
pay_50eb8b62a2ed4f,cust_007322,mch_0039,gaming,low,2026-08-10 17:25:08.000000000,326.75,upi,dev_2e039d6493,45.103.89.107,0,0,0,0,1,0,,test,1
pay_2f4cbd68b13646,cust_008315,mch_0180,saas,low,2026-08-10 17:25:32.000000000,361.2,upi,dev_1585dace51,57.65.37.109,1,1,0,0,1,0,,test,1
pay_4e5fdef1ee974e,cust_002829,mch_0155,gaming,low,2026-08-10 17:25:36.444968050,373.72,netbanking,dev_c56d74543d,199.203.127.28,1,0,8,8,10,0,,test,1
pay_276eab800dfe4a,cust_004835,mch_0004,saas,medium,2026-08-10 17:25:54.000000000,660.24,upi,dev_0bab4571ac,4.53.254.206,0,0,0,0,2,0,,test,1
pay_bc2873f457ce44,cust_000640,mch_0116,utilities,high,2026-08-10 17:26:08.000000000,604.89,upi,dev_3b831d4d6a,40.235.25.57,0,0,0,0,2,0,,test,1
pay_fca2674b1c0d4b,cust_006138,mch_0109,gaming,low,2026-08-10 17:26:19.000000000,634.03,upi,dev_3e5d6804eb,208.255.151.0,0,0,0,0,1,0,,test,1
pay_7902d4aabb9343,cust_007969,mch_0121,saas,low,2026-08-10 17:26:24.000000000,578.32,card,dev_9dd0f69802,99.59.249.157,0,0,0,0,1,0,,test,1
pay_4f8ebf72ad1d4c,cust_002695,mch_0222,utilities,low,2026-08-10 17:26:50.986879596,353.29,card,dev_dfb3867984,51.164.59.161,0,0,2,2,6,0,,test,1
pay_99aff98dbdd847,cust_001177,mch_0166,ecommerce,low,2026-08-10 17:27:16.532213081,71.07,upi,dev_71a6b4889b,21.29.64.50,0,0,4,4,6,0,,test,1
pay_266da068b3c143,cust_005896,mch_0240,gaming,low,2026-08-10 17:27:24.000000000,6215.18,wallet,dev_757e546204,31.221.155.138,1,0,0,0,2,0,,test,1
pay_c3be0c75dfcf4d,cust_006655,mch_0099,travel,medium,2026-08-10 17:27:29.000000000,220.14,netbanking,dev_2e74958d3e,159.93.220.126,0,0,0,0,1,0,,test,1
pay_d7172a3dc64247,cust_004009,mch_0205,ecommerce,low,2026-08-10 17:27:49.000000000,2601.63,upi,dev_56ba36d13d,138.218.114.87,0,0,0,0,1,0,,test,1
pay_a69b58a736ef46,cust_001177,mch_0166,ecommerce,low,2026-08-10 17:27:50.924410969,136.22,card,dev_71a6b4889b,21.29.64.50,0,0,5,5,7,0,,test,1
pay_20d2a33884de47,cust_002448,mch_0246,food_delivery,medium,2026-08-10 17:27:59.000000000,1196.0,wallet,dev_491aa54cbd,46.144.133.163,0,0,1,1,4,0,,test,1
pay_45ccd4b699394d,cust_001449,mch_0124,utilities,low,2026-08-10 17:28:07.000000000,378.79,upi,dev_8c6387ead3,78.91.13.94,0,0,0,0,1,0,,test,1
pay_d76703679f1748,cust_000812,mch_0059,food_delivery,low,2026-08-10 17:28:21.000000000,904.66,upi,dev_4c24e4d8c6,49.168.196.66,0,0,0,0,1,0,,test,1
pay_2f82bccd026649,cust_003977,mch_0158,ecommerce,medium,2026-08-10 17:28:31.000000000,980.17,card,dev_fce7034808,221.16.10.105,0,0,0,0,2,0,,test,1
pay_a95006be507344,cust_002695,mch_0222,utilities,low,2026-08-10 17:28:44.143200146,533.73,upi,dev_dfb3867984,51.164.59.161,0,0,3,3,7,0,,test,1
pay_d3f3e60086e44d,cust_006271,mch_0004,saas,medium,2026-08-10 17:28:46.054143872,261.34,card,dev_f227486d95,206.244.100.93,0,0,8,8,9,0,,test,1
pay_53521775687f49,cust_004271,mch_0077,education,medium,2026-08-10 17:29:11.000000000,227.3,upi,dev_1b6f94d06d,66.111.26.160,0,0,0,0,1,0,,test,1
pay_4e5e7277a19946,cust_003786,mch_0089,saas,low,2026-08-10 17:30:34.000000000,365.9,upi,dev_2f4f3dd8ea,165.143.231.189,1,0,1,1,2,0,,test,1
pay_39500f27781a40,cust_007859,mch_0108,saas,low,2026-08-10 17:30:47.000000000,475.32,upi,dev_f7a5b7e87c,194.212.158.151,0,0,0,0,1,0,,test,1
pay_74192eded70f44,cust_000132,mch_0178,travel,low,2026-08-10 17:31:20.000000000,685.95,upi,dev_2cc9c7e17c,201.21.0.39,0,0,0,0,1,0,,test,1
pay_fc780497255c41,cust_006336,mch_0010,utilities,low,2026-08-10 17:31:34.000000000,1418.73,upi,dev_d1391deecc,194.175.184.191,0,0,0,0,1,0,,test,1
pay_ca90fde5a32c42,cust_008282,mch_0153,education,low,2026-08-10 17:31:55.000000000,2865.92,upi,dev_71555ede3b,220.131.73.110,0,1,0,0,2,0,,test,1
pay_01ae832f765e44,cust_007005,mch_0134,utilities,high,2026-08-10 17:32:01.000000000,408.11,emi,dev_25d9cd5e99,186.110.93.125,0,0,0,0,1,0,,test,1
pay_9905a51a44d341,cust_005898,mch_0228,ecommerce,low,2026-08-10 17:32:14.000000000,254.68,card,dev_f056096530,101.87.11.255,1,0,0,0,2,0,,test,1
pay_8a9c84ce3ad348,cust_008830,mch_0046,saas,medium,2026-08-10 17:32:14.000000000,668.68,card,dev_ba0c3d8878,161.249.7.27,0,0,0,0,1,0,,test,1
pay_f3e3b81d5f0b45,cust_006422,mch_0162,gaming,medium,2026-08-10 17:32:23.000000000,645.75,upi,dev_2029208f3f,198.123.90.3,0,0,0,0,2,0,,test,1
pay_c40133fe355f4d,cust_006956,mch_0196,saas,low,2026-08-10 17:32:42.000000000,2106.52,upi,dev_dbe904c2d0,17.80.76.22,0,0,0,0,2,0,,test,1
pay_6da652111bdc45,cust_006532,mch_0163,ecommerce,low,2026-08-10 17:33:11.000000000,136.94,upi,dev_f6c7343917,41.57.151.255,1,0,0,0,2,0,,test,1
pay_6a7831a46f074a,cust_007097,mch_0242,utilities,medium,2026-08-10 17:33:20.000000000,388.8,netbanking,dev_ef51265e85,20.230.129.125,0,0,0,0,1,0,,test,1
pay_f26473e1dcca48,cust_000410,mch_0193,gaming,low,2026-08-10 17:33:43.000000000,1675.39,upi,dev_6920688aba,108.205.58.106,0,0,0,0,1,0,,test,1
pay_e2f270cb7f0a4e,cust_005094,mch_0065,ecommerce,low,2026-08-10 17:33:51.000000000,960.95,upi,dev_93314988c3,155.247.48.134,0,0,0,0,1,0,,test,1
pay_589f7ce7ce804a,cust_007562,mch_0185,food_delivery,low,2026-08-10 17:33:56.000000000,4346.09,upi,dev_53f61c312f,37.23.75.223,0,0,0,0,9,1,,test,1
pay_54ce06d5b87e46,cust_000701,mch_0208,saas,low,2026-08-10 17:34:31.000000000,754.31,card,dev_9d9bb4f5bc,54.60.104.230,0,0,0,0,1,0,,test,1
pay_50e5e70d204841,cust_001011,mch_0120,utilities,low,2026-08-10 17:35:00.000000000,192.83,card,dev_b79767e0ed,59.209.169.7,0,1,0,0,1,0,,test,1
pay_4acbbc01e21e49,cust_001854,mch_0237,saas,medium,2026-08-10 17:35:50.000000000,139.45,wallet,dev_a1e712637f,162.83.67.232,0,0,0,0,2,0,,test,1
pay_efdadf6d123d4c,cust_003757,mch_0201,saas,medium,2026-08-10 17:36:10.000000000,534.48,upi,dev_95cc5dd0de,82.58.3.222,0,0,0,1,1,0,,test,1
pay_491bbf4dc97941,cust_008705,mch_0086,utilities,low,2026-08-10 17:36:38.000000000,1166.66,netbanking,dev_0ba51fe1d8,190.58.92.199,0,1,0,0,1,0,,test,1
pay_9941106971604a,cust_006764,mch_0158,ecommerce,medium,2026-08-10 17:37:18.000000000,1092.03,emi,dev_84b41fd6fb,34.106.23.113,0,0,0,0,8,0,,test,1
pay_c7ff414e91844b,cust_007306,mch_0006,saas,low,2026-08-10 17:37:41.000000000,130.52,card,dev_5be22da61d,156.105.197.224,0,0,0,0,1,0,,test,1
pay_5577548869e149,cust_004275,mch_0023,utilities,low,2026-08-10 17:37:53.000000000,3371.73,netbanking,dev_ad2feabf65,7.107.231.30,0,0,0,0,1,0,,test,1
pay_53a91b29a77444,cust_003078,mch_0029,food_delivery,low,2026-08-10 17:38:26.000000000,1001.5,card,dev_212be4fd17,193.88.241.120,0,0,0,0,1,0,,test,1
pay_d9823132ef9041,cust_000605,mch_0078,utilities,low,2026-08-10 17:39:17.000000000,423.85,netbanking,dev_27bdd7a1df,186.90.214.239,0,0,0,0,1,0,,test,1
pay_b3441e707b7340,cust_003461,mch_0206,food_delivery,low,2026-08-10 17:40:09.000000000,57.71,upi,dev_0a388bf988,83.250.38.54,0,1,0,0,2,0,,test,1
pay_740f7f4948ea45,cust_000267,mch_0037,food_delivery,low,2026-08-10 17:41:05.000000000,592.16,wallet,dev_47b2812b32,45.100.65.13,0,0,0,0,1,0,,test,1
pay_d359db55d71e4e,cust_001813,mch_0026,saas,low,2026-08-10 17:41:28.000000000,2366.61,upi,dev_931d183c8a,61.93.212.42,0,0,0,0,9,0,,test,1
pay_fdf6b294dad74e,cust_008896,mch_0216,utilities,low,2026-08-10 17:41:52.000000000,808.15,card,dev_e0b765ea4b,36.184.2.231,1,0,1,1,2,0,,test,1
pay_36955d4fa63a4b,cust_006165,mch_0012,education,high,2026-08-10 17:42:03.000000000,201.6,card,dev_a4cd2025c3,71.241.20.92,0,0,0,0,1,0,,test,1
pay_573164f08f8a40,cust_006819,mch_0232,gaming,low,2026-08-10 17:42:04.000000000,1804.72,emi,dev_b5f2b5c64e,169.224.47.27,0,0,0,0,1,0,,test,1
pay_826374c0e0d54a,cust_003030,mch_0154,education,low,2026-08-10 17:42:15.000000000,3500.07,card,dev_edf27e236f,195.228.196.195,0,0,0,0,1,0,,test,1
pay_f3161234a1584d,cust_006335,mch_0118,gaming,low,2026-08-10 17:42:23.000000000,1081.45,card,dev_6e26827b83,186.68.141.160,0,0,0,0,2,0,,test,1
pay_74402ef716b341,cust_000809,mch_0197,travel,medium,2026-08-10 17:42:24.000000000,2447.54,netbanking,dev_3f9c976a40,3.173.150.154,0,0,0,0,1,0,,test,1
pay_b81d4fc3b16441,cust_007301,mch_0211,gaming,low,2026-08-10 17:42:54.000000000,1012.14,wallet,dev_4f7b051948,182.25.52.87,1,1,0,0,2,0,,test,1
pay_32c45669a5734d,cust_007753,mch_0188,travel,low,2026-08-10 17:44:07.000000000,212.67,card,dev_d68e0d9048,20.123.51.178,0,0,0,0,1,0,,test,1
pay_fd2576eff33d48,cust_004786,mch_0039,gaming,low,2026-08-10 17:44:08.000000000,204.22,netbanking,dev_ea1d899225,155.226.88.236,0,0,0,0,2,0,,test,1
pay_1032092c7c404b,cust_000291,mch_0067,travel,low,2026-08-10 17:44:16.000000000,464.81,upi,dev_e42569b3fe,17.40.48.119,0,1,0,0,4,0,,test,1
pay_0568d711b5c44d,cust_000239,mch_0132,education,low,2026-08-10 17:44:17.000000000,4546.4,card,dev_cc11dce6b9,117.254.18.181,0,0,0,0,1,0,,test,1
pay_7cb07056336246,cust_005505,mch_0042,food_delivery,low,2026-08-10 17:44:21.000000000,612.29,card,dev_b03a953f04,123.85.140.240,0,0,0,0,2,0,,test,1
pay_11049282290c48,cust_005658,mch_0014,utilities,low,2026-08-10 17:44:35.000000000,292.24,netbanking,dev_9ae6c01d34,55.247.38.17,0,0,0,0,1,0,,test,1
pay_97dd0865634642,cust_005723,mch_0189,gaming,low,2026-08-10 17:44:39.000000000,43.74,upi,dev_5a0ded5cd1,197.227.102.162,0,0,0,0,1,0,,test,1
pay_a12148c6319941,cust_006557,mch_0054,travel,high,2026-08-10 17:45:02.000000000,1296.04,upi,dev_006ae19bc9,122.225.232.106,1,1,0,0,2,0,,test,1
pay_8261b32ccd0446,cust_006505,mch_0187,ecommerce,low,2026-08-10 17:45:03.000000000,1257.37,wallet,dev_e04a70f10d,27.83.250.198,0,0,0,0,1,0,,test,1
pay_fe1ac269ce424d,cust_003438,mch_0119,utilities,low,2026-08-10 17:45:10.000000000,533.65,emi,dev_847309f205,54.133.190.118,0,0,0,0,2,0,,test,1
pay_2c0d3e35f31a46,cust_007677,mch_0153,education,low,2026-08-10 17:45:14.000000000,4157.27,upi,dev_c1b77a1070,26.76.0.3,0,0,0,0,1,0,,test,1
pay_cc92009eab9648,cust_001809,mch_0074,travel,low,2026-08-10 17:45:56.000000000,900.8,upi,dev_91d0816421,96.142.143.62,0,0,0,0,1,0,,test,1
pay_24c41350e8f349,cust_004605,mch_0015,food_delivery,low,2026-08-10 17:45:59.000000000,1936.46,wallet,dev_43c5d6a308,133.242.86.170,0,0,0,0,2,0,,test,1
pay_0ced82a5b15443,cust_002858,mch_0025,gaming,medium,2026-08-10 17:46:48.000000000,164.47,card,dev_4da3d45eed,210.101.105.230,1,0,0,0,1,0,,test,1
pay_483ea660690f48,cust_000691,mch_0220,education,low,2026-08-10 17:46:51.000000000,454.65,wallet,dev_64b1ceeb74,76.156.57.62,0,0,0,0,1,0,,test,1
pay_44bb0cb8b97143,cust_001781,mch_0209,utilities,medium,2026-08-10 17:47:29.000000000,1902.37,card,dev_2e2d7fd232,209.176.38.115,0,0,1,1,2,0,,test,1
pay_ab3cfb9fa04545,cust_005775,mch_0224,utilities,low,2026-08-10 17:48:19.000000000,3833.97,netbanking,dev_327ff24175,105.17.134.193,1,0,0,0,1,0,,test,1
pay_675a5cffec634a,cust_008527,mch_0227,utilities,medium,2026-08-10 17:48:40.000000000,433.6,netbanking,dev_5958bd68d5,132.189.142.57,1,0,0,0,1,0,,test,1
pay_95eebef5b4164d,cust_001916,mch_0082,food_delivery,low,2026-08-10 17:48:44.000000000,193.57,netbanking,dev_3a06810da3,182.253.58.92,1,0,0,0,1,0,,test,1
pay_3aad3bdcb1bb44,cust_008606,mch_0031,food_delivery,low,2026-08-10 17:48:45.000000000,478.21,upi,dev_80565d49c5,154.137.7.209,0,0,0,0,1,0,,test,1
pay_69ed3ebc63ea47,cust_007536,mch_0166,ecommerce,low,2026-08-10 17:48:56.000000000,53.39,upi,dev_5524150053,47.161.179.5,0,0,0,0,1,0,,test,1
pay_f83602aa7d144d,cust_006765,mch_0173,utilities,low,2026-08-10 17:49:00.000000000,461.54,card,dev_49b06422ac,20.210.231.9,1,1,0,0,1,0,,test,1
pay_eb218b3ea3e14f,cust_008443,mch_0202,ecommerce,low,2026-08-10 17:49:16.000000000,469.76,upi,dev_d8761a9fa0,100.176.173.65,0,0,0,0,1,0,,test,1
pay_9033f4d488ec48,cust_001029,mch_0047,utilities,low,2026-08-10 17:50:21.000000000,461.72,card,dev_a3fd5093e4,19.155.152.152,0,0,0,0,1,0,,test,1
pay_e99f02558ae043,cust_004015,mch_0184,food_delivery,low,2026-08-10 17:50:37.000000000,433.01,upi,dev_70b86f8a4f,187.172.242.162,1,0,0,0,2,0,,test,1
pay_d0e5f955da1641,cust_002949,mch_0130,food_delivery,low,2026-08-10 17:51:06.000000000,1287.14,upi,dev_6d3bad8b0c,94.107.6.199,0,0,0,0,1,0,,test,1
pay_bf0b805b3b3c44,cust_006203,mch_0097,utilities,low,2026-08-10 17:51:15.000000000,248.26,upi,dev_688115e902,69.149.99.125,1,0,0,0,1,0,,test,1
pay_2e900360ccae49,cust_003861,mch_0022,food_delivery,low,2026-08-10 17:51:32.000000000,396.92,upi,dev_2106ea386e,9.242.127.162,0,0,0,0,1,0,,test,1
pay_f5989b77845342,cust_006403,mch_0046,saas,medium,2026-08-10 17:52:02.000000000,323.5,upi,dev_e2ab4f87ed,119.3.41.125,0,1,0,0,1,0,,test,1
pay_4fba9020a98945,cust_003678,mch_0091,ecommerce,low,2026-08-10 17:52:07.000000000,471.87,upi,dev_b0e3a7d318,26.181.129.160,0,0,0,0,2,0,,test,1
pay_66c6d031ddd746,cust_002861,mch_0225,travel,medium,2026-08-10 17:52:51.000000000,1403.41,netbanking,dev_646001ab8a,95.234.230.193,0,1,0,0,3,0,,test,1
pay_cdaab4ff16584d,cust_002494,mch_0231,gaming,low,2026-08-10 17:53:27.000000000,733.16,upi,dev_d49ffb0072,5.99.36.214,1,0,0,0,1,0,,test,1
pay_74eaa390f22b45,cust_003305,mch_0046,saas,medium,2026-08-10 17:53:44.000000000,953.87,netbanking,dev_55f49fafe9,5.89.207.76,0,0,0,0,1,0,,test,1
pay_38b5f09320de43,cust_002238,mch_0218,food_delivery,low,2026-08-10 17:54:23.000000000,262.57,upi,dev_6e51756884,192.185.27.131,0,0,0,0,1,0,,test,1
pay_03fef0aa3a7b42,cust_002210,mch_0150,food_delivery,medium,2026-08-10 17:55:56.000000000,1303.76,card,dev_e50f3e6166,69.68.146.56,0,0,0,0,1,0,,test,1
pay_e75752e7210343,cust_006112,mch_0035,ecommerce,low,2026-08-10 17:56:08.000000000,297.44,netbanking,dev_0cfda9f0b8,158.240.103.139,0,0,0,0,1,0,,test,1
pay_164971ce00dd47,cust_003819,mch_0022,food_delivery,low,2026-08-10 17:56:48.000000000,212.29,netbanking,dev_0333b15347,28.243.96.122,0,0,0,0,2,0,,test,1
pay_a2d4dc09277c41,cust_003204,mch_0183,travel,low,2026-08-10 17:56:55.000000000,4234.68,card,dev_d6f2789a80,179.115.26.207,1,0,0,0,2,0,,test,1
pay_4fa8a75b2a5446,cust_005721,mch_0050,food_delivery,low,2026-08-10 17:57:01.000000000,463.39,emi,dev_843e7cffd2,22.118.58.27,0,0,0,0,1,0,,test,1
pay_1cf2a9fdca6048,cust_006395,mch_0020,utilities,low,2026-08-10 17:57:52.000000000,1325.4,card,dev_99967b096b,212.250.130.182,1,0,0,0,1,0,,test,1
pay_a1857f05193240,cust_007175,mch_0096,food_delivery,low,2026-08-10 17:58:14.000000000,609.03,card,dev_a503771ee1,4.225.237.39,1,0,0,0,2,0,,test,1
pay_c0dad4c37cd74d,cust_005313,mch_0156,ecommerce,medium,2026-08-10 17:58:34.000000000,242.84,upi,dev_cd9c31fd67,213.141.155.107,1,0,0,0,2,0,,test,1
pay_3d948aa7dc174e,cust_008672,mch_0024,saas,low,2026-08-10 17:58:55.000000000,226.44,netbanking,dev_514301fd61,83.188.148.253,0,0,0,0,1,0,,test,1
pay_bd1c88e0f2cc43,cust_005443,mch_0038,gaming,low,2026-08-10 17:58:58.000000000,362.99,netbanking,dev_79a40d2e3b,162.60.151.161,0,0,0,0,1,0,,test,1
pay_312e232a037647,cust_004612,mch_0012,education,high,2026-08-10 17:59:49.000000000,769.25,wallet,dev_063f21ab75,46.218.251.45,0,0,0,0,2,0,,test,1
pay_a44db49e2b5043,cust_003542,mch_0058,utilities,low,2026-08-10 18:00:04.000000000,428.96,card,dev_3a35bb9896,19.123.142.149,0,0,0,0,2,0,,test,1
